[30,] -0.000350773  0.001420159 -0.000690623  0.00125013  0.000598817
[31,] -0.000595612 -0.003335006  0.004327320 -0.00457998  0.001706800
             [,16]        [,17]       [,18]        [,19]        [,20]
 [1,]  0.002307455 -0.001965391  0.00428017 -1.73648e-03 -0.000814703
 [2,] -0.004065517  0.000404731 -0.00457150  8.73575e-04  0.001918870
 [3,] -0.011332173 -0.001656373 -0.00353914  2.83077e-03 -0.001483039
 [4,]  0.010834750 -0.002346945  0.00848631 -3.23951e-03 -0.006044506
 [5,] -0.022990806 -0.002942918 -0.01305349  5.40250e-03 -0.003403285
 [6,] -0.012116415 -0.000246510 -0.00665904  3.87451e-03 -0.000798122
 [7,] -0.000318034  0.002340993 -0.00155040  9.29030e-04  0.003082592
 [8,]  0.008235491  0.000304806  0.00608933 -3.75781e-03  0.001900785
 [9,] -0.015552904  0.004906153 -0.00967546  6.64893e-03  0.002534090
[10,] -0.002500689  0.001042366 -0.00350716 -2.53972e-04  0.002850762
[11,]  0.008921341 -0.000251829  0.00472687 -2.75974e-03 -0.000278508
[12,] -0.001238972 -0.002789915  0.00208319 -2.87197e-03 -0.000364928
[13,] -0.021598719 -0.001218912 -0.01486452  3.95872e-03  0.001690842
[14,]  0.027249061  0.001702913  0.01818136 -5.56503e-03 -0.002346823
[15,] -0.014381058  0.000886874 -0.00977500  4.06671e-03  0.001432339
[16,]  0.040277467  0.001711282  0.01922823 -9.14595e-03 -0.000449294
[17,]  0.001711282  0.004837039 -0.00109675  1.52292e-03  0.001512567
[18,]  0.019228228 -0.001096746  0.01471932 -4.93490e-03 -0.002855314
[19,] -0.009145951  0.001522916 -0.00493490  5.05382e-03 -0.000214048
[20,] -0.000449294  0.001512567 -0.00285531 -2.14048e-04  0.004576915
[21,]  0.010315683 -0.001611538  0.00735798 -2.59214e-03 -0.002476392
[22,] -0.003036425  0.000655126 -0.00562144  2.91076e-03 -0.003966333
[23,]  0.009412047  0.002699817  0.00561742 -2.22616e-03  0.001402023
[24,] -0.010425441  0.000605176 -0.00734672  3.85106e-03  0.001545181
[25,] -0.024080852 -0.001477924 -0.01292929  4.88098e-03  0.000972730
[26,] -0.017695010 -0.004221749 -0.01186700  4.13408e-04  0.004121582
[27,] -0.004004417  0.004018578 -0.00409120  2.61200e-03  0.006094324
[28,]  0.012592156 -0.001617415  0.00825376 -5.46197e-03  0.001227107
[29,]  0.008928628 -0.000342988  0.00225728 -2.33386e-03  0.000383344
[30,]  0.000849642  0.002362595 -0.00119201  3.40888e-04  0.002719963
[31,] -0.005379583 -0.002735760 -0.00191244  1.37447e-03 -0.004632914
             [,21]        [,22]        [,23]        [,24]        [,25]
 [1,]  3.01079e-03 -5.01316e-03  0.000631105 -0.002218825 -0.000371880
 [2,] -3.05694e-03  1.90022e-03 -0.002290527  0.003585944  0.002487541
 [3,] -1.35069e-03 -9.10066e-04 -0.003519672  0.002958680  0.006197008
 [4,]  5.80358e-03  4.50387e-03  0.001755819 -0.006257196 -0.008332622
 [5,] -4.07071e-03  1.66329e-02 -0.014532713  0.006715382  0.020614873
 [6,] -2.52924e-03  6.26548e-03 -0.004950699  0.004434414  0.007229153
 [7,] -2.59461e-03 -2.85449e-03  0.001874847  0.001060001  0.001015066
 [8,]  2.75318e-04 -8.80211e-03  0.007472217 -0.005645272 -0.005826133
 [9,] -8.71623e-03 -2.90938e-03  0.001092046  0.005599565  0.007707955
[10,] -3.18897e-03 -3.34635e-03  0.000236458  0.001950475  0.001684983
[11,]  2.99149e-03 -1.48868e-03  0.002530830 -0.002454231 -0.006016610
[12,] -4.67326e-04 -9.83490e-03  0.002576914 -0.005343515  0.002953990
[13,] -7.90286e-03  7.43889e-03 -0.007051043  0.006105944  0.016492815
[14,]  9.84750e-03 -6.15540e-03  0.013129015 -0.010989343 -0.022869603
[15,] -5.34034e-03  4.50597e-03 -0.004963093  0.006823286  0.008757972
[16,]  1.03157e-02 -3.03642e-03  0.009412047 -0.010425441 -0.024080852
[17,] -1.61154e-03  6.55126e-04  0.002699817  0.000605176 -0.001477924
[18,]  7.35798e-03 -5.62144e-03  0.005617422 -0.007346720 -0.012929287
[19,] -2.59214e-03  2.91076e-03 -0.002226156  0.003851058  0.004880982
[20,] -2.47639e-03 -3.96633e-03  0.001402023  0.001545181  0.000972730
[21,]  6.90250e-03 -7.37025e-05 -0.000090875 -0.003071659 -0.005849668
[22,] -7.37025e-05  2.57232e-02 -0.005400406  0.002666434 -0.000116949
[23,] -9.08750e-05 -5.40041e-03  0.012011085 -0.007364275 -0.009752047
[24,] -3.07166e-03  2.66643e-03 -0.007364275  0.009226520  0.008144861
[25,] -5.84967e-03 -1.16949e-04 -0.009752047  0.008144861  0.019938523
[26,] -6.99708e-03 -1.55629e-03 -0.007628329  0.006629171  0.013891559
[27,] -5.90407e-03 -6.45942e-03  0.002504649  0.003769381  0.001769504
[28,]  4.34991e-03 -1.11948e-02  0.005022510 -0.004828317 -0.007884593
[29,]  4.45002e-03  2.78603e-03 -0.002292106  0.001412339 -0.005029560
[30,] -3.21506e-03 -4.97640e-03  0.004378430 -0.000905085 -0.001872664
[31,]  2.43934e-03  9.78738e-03 -0.007313094  0.002470491  0.004725376
             [,26]        [,27]        [,28]        [,29]        [,30]
 [1,]  3.69270e-04 -0.001750069  4.42300e-03 -1.55681e-03 -0.001821192
 [2,]  5.54944e-03  0.003618662 -1.93351e-03  7.13718e-04  0.001038538
 [3,]  3.19457e-03 -0.000938519 -2.67920e-03 -1.63670e-03 -0.000977699
 [4,] -9.45229e-03 -0.010424669  2.20003e-03  2.11929e-03 -0.003030747
 [5,]  1.19085e-02 -0.003856395 -1.60498e-02 -6.58945e-03 -0.006765111
 [6,]  3.87981e-03 -0.000293896 -6.77174e-03 -9.22289e-04 -0.001771408
 [7,]  1.38653e-03  0.006239412 -9.64748e-05 -1.61873e-03  0.002374644
 [8,] -1.65802e-03  0.003551683  6.93878e-03 -2.71349e-03  0.002502433
 [9,]  2.58604e-03  0.010854136 -5.30519e-03 -4.99601e-03  0.005504333
[10,]  4.88081e-03  0.003400991  2.74055e-04  6.51143e-05  0.002722409
[11,] -3.63585e-03 -0.002070922  4.50373e-03  3.04669e-03 -0.000350773
[12,]  3.58757e-03 -0.002455861  3.18358e-03 -5.94468e-03  0.001420159
[13,]  1.43483e-02  0.001978204 -1.06724e-02 -5.17820e-03 -0.000690623
[14,] -2.22470e-02 -0.005716723  1.12155e-02  6.30126e-03  0.001250133
[15,]  7.96548e-03  0.003173939 -6.76021e-03 -1.31036e-03  0.000598817
[16,] -1.76950e-02 -0.004004417  1.25922e-02  8.92863e-03  0.000849642
[17,] -4.22175e-03  0.004018578 -1.61742e-03 -3.42988e-04  0.002362595
[18,] -1.18670e-02 -0.004091198  8.25376e-03  2.25728e-03 -0.001192005
[19,]  4.13408e-04  0.002612004 -5.46197e-03 -2.33386e-03  0.000340888
[20,]  4.12158e-03  0.006094324  1.22711e-03  3.83344e-04  0.002719963
[21,] -6.99708e-03 -0.005904067  4.34991e-03  4.45002e-03 -0.003215063
[22,] -1.55629e-03 -0.006459425 -1.11948e-02  2.78603e-03 -0.004976396
[23,] -7.62833e-03  0.002504649  5.02251e-03 -2.29211e-03  0.004378430
[24,]  6.62917e-03  0.003769381 -4.82832e-03  1.41234e-03 -0.000905085
[25,]  1.38916e-02  0.001769504 -7.88459e-03 -5.02956e-03 -0.001872664
[26,]  2.26104e-02  0.004593556 -1.78624e-03 -3.08848e-03  0.000321204
[27,]  4.59356e-03  0.016932395  3.24715e-04 -3.03179e-03  0.005314941
[28,] -1.78624e-03  0.000324715  1.32728e-02  3.34978e-03  0.001095056
[29,] -3.08848e-03 -0.003031785  3.34978e-03  1.03646e-02 -0.002221683
[30,]  3.21204e-04  0.005314941  1.09506e-03 -2.22168e-03  0.005169316
[31,]  5.60905e-05 -0.009267044 -4.92101e-03  2.55089e-03 -0.005783596
             [,31]        [,32]
 [1,] -4.66869e-04 -2.12027e-03
 [2,] -8.69146e-04  2.44492e-03
 [3,]  3.42797e-03 -9.14748e-04
 [4,]  4.74848e-03 -2.07146e-03
 [5,]  1.04390e-02 -1.50924e-03
 [6,]  4.27381e-03 -2.49411e-04
 [7,] -3.80032e-03  4.17164e-04
 [8,] -7.37942e-03  4.59294e-04
 [9,] -2.93315e-03  1.99007e-03
[10,] -2.68464e-03  2.64225e-03
[11,] -5.95612e-04 -3.45139e-04
[12,] -3.33501e-03  6.61950e-04
[13,]  4.32732e-03  4.77575e-04
[14,] -4.57998e-03 -2.77347e-03
[15,]  1.70680e-03  1.59742e-03
[16,] -5.37958e-03 -2.93575e-04
[17,] -2.73576e-03  9.50954e-04
[18,] -1.91244e-03 -2.57215e-03
[19,]  1.37447e-03  3.20526e-05
[20,] -4.63291e-03  1.65256e-03
[21,]  2.43934e-03 -2.18778e-03
[22,]  9.78738e-03 -1.41474e-03
[23,] -7.31309e-03 -4.50215e-04
[24,]  2.47049e-03  1.27915e-03
[25,]  4.72538e-03  3.04120e-04
[26,]  5.60905e-05  3.19061e-03
[27,] -9.26704e-03  2.39673e-03
[28,] -4.92101e-03  2.21505e-04
[29,]  2.55089e-03  7.43369e-04
[30,] -5.78360e-03  2.20583e-03
[31,]  1.11879e-02 -2.27272e-03
 [ reached getOption("max.print") -- omitted 1 row ]
